Bees: 6; mutation precent: 20
Iter best mean
0 36.523216308040766 26.46281615704039
1 41.166477916194786 31.946017365043406
2 41.166477916194786 31.946017365043406
3 55.492638731596834 34.5602114005285
4 55.83238958097395 34.67346168365421
5 55.83238958097395 35.44733861834654
6 55.83238958097395 35.44733861834654
7 55.83238958097395 38.82597206493016
8 55.83238958097395 40.005662514156285
9 55.83238958097395 40.364288410721024
10 55.83238958097395 40.46810117025293
11 55.83238958097395 41.949792374480936
12 55.83238958097395 41.949792374480936
13 55.83238958097395 41.949792374480936
14 56.39864099660249 42.40279350698377
15 56.5118912797282 42.42166855417138
16 56.5118912797282 42.42166855417138
17 59.28652321630804 42.88410721026802
18 59.28652321630804 44.252548131370325
19 59.28652321630804 44.252548131370325
20 66.13816534541337 46.40430351075877
21 66.13816534541337 46.40430351075877
22 66.13816534541337 46.88561721404303
23 66.13816534541337 46.88561721404303
24 66.8176670441676 46.99886749716874
25 66.8176670441676 47.82936957342394
26 66.8176670441676 47.82936957342394
27 66.8176670441676 48.263495658739146
28 66.8176670441676 48.895809739524346
29 66.8176670441676 48.895809739524346
30 66.8176670441676 48.895809739524346
31 66.8176670441676 49.86787466968667
32 66.8176670441676 49.86787466968667
33 71.57417893544734 51.349565873914685
34 71.57417893544734 51.349565873914685
35 71.57417893544734 51.349565873914685
36 71.57417893544734 51.349565873914685
37 71.57417893544734 51.349565873914685
38 71.57417893544734 51.349565873914685
39 71.57417893544734 51.349565873914685
40 71.57417893544734 52.09513023782559
41 71.57417893544734 52.35938089845224
42 71.57417893544734 52.35938089845224
43 71.57417893544734 52.35938089845224
44 71.57417893544734 52.83125707814269
45 71.57417893544734 52.83125707814269
46 71.57417893544734 52.83125707814269
47 71.57417893544734 52.9445073612684
48 71.57417893544734 52.9445073612684
49 71.57417893544734 53.49188372970932
50 71.57417893544734 53.49188372970932
51 71.57417893544734 53.49188372970932
52 71.57417893544734 53.49188372970932
53 71.57417893544734 55.66251415628539
54 71.57417893544734 55.66251415628539
55 71.57417893544734 55.66251415628539
56 71.57417893544734 55.74745186862967
57 71.57417893544734 55.82295205738014
58 75.14156285390715 56.41751604379011
59 75.14156285390715 56.41751604379011
60 76.7836919592299 56.8233295583239
61 76.7836919592299 56.8233295583239
62 77.6330690826727 56.97432993582484
63 77.6330690826727 57.049830124575315
64 77.6330690826727 57.049830124575315
65 77.6330690826727 57.049830124575315
66 77.6330690826727 57.049830124575315
67 77.6330690826727 57.049830124575315
68 77.6330690826727 57.049830124575315
69 77.6330690826727 57.049830124575315
70 77.6330690826727 57.049830124575315
71 77.6330690826727 57.049830124575315
72 77.6330690826727 57.049830124575315
73 77.6330690826727 57.049830124575315
74 77.6330690826727 57.049830124575315
75 77.6330690826727 57.049830124575315
76 77.6330690826727 57.049830124575315
77 77.6330690826727 57.049830124575315
78 77.6330690826727 52.60475651189128
79 77.6330690826727 52.62363155907891
80 77.6330690826727 52.62363155907891
81 77.6330690826727 52.62363155907891
82 77.6330690826727 52.62363155907891
83 77.6330690826727 52.62363155907891
84 77.6330690826727 47.744431861079654
85 77.6330690826727 47.744431861079654
86 77.6330690826727 47.744431861079654
87 77.6330690826727 47.78218195545489
88 77.6330690826727 48.02755756889393
89 77.6330690826727 48.02755756889393
90 78.59569648924122 48.187995469988685
91 78.59569648924122 41.704416761041905
92 78.59569648924122 41.808229520573796
93 78.59569648924122 38.325783314458285
94 78.59569648924122 42.01585503963759
95 78.59569648924122 42.459418648546624
96 78.59569648924122 42.459418648546624
97 78.59569648924122 42.459418648546624
98 78.59569648924122 42.91241978104946
99 78.59569648924122 42.91241978104946
